Entity,Code,Year,Period life expectancy at birth,GDP per capita,900793-annotations,Population (historical)
Western Europe (Maddison),,1930,,6389.672,,
Western Europe (Maddison),,1940,,7160.773,,
Western Europe (Maddison),,1950,,7239.914,,
Western Europe (Maddison),,1960,,10928.713,,
Western Europe (Maddison),,1970,,16096.743,,
Western Europe (Maddison),,1980,,20870.26,,
Western Europe (Maddison),,1990,,25367.219,,
Western Europe (Maddison),,2000,,32593.166,,
Western Europe (Maddison),,2010,,37420.33,,
Western Europe (Maddison),,2019,,41090.758,,
Western Europe (Maddison),,2020,,38162.535,,
Western Sahara,ESH,1950,34.9266,,,12935
Western Sahara,ESH,1958,37.9403,,,25895
Western Sahara,ESH,1959,38.3213,,,28045
Western Sahara,ESH,1960,38.6983,,,30312
Western Sahara,ESH,1970,42.6617,,,71697
Western Sahara,ESH,1980,39.3989,,,117330
Western Sahara,ESH,1990,57.661,,,179512
Western Sahara,ESH,2000,62.7345,,,271899
Western Sahara,ESH,2010,67.492,,,409671
Western Sahara,ESH,2019,70.3822,,,538401
Western Sahara,ESH,2020,70.6126,,,549312
Western Sahara,ESH,2023,71.385,,,579688
Western Sahara,ESH,1800,,,,743
Western Sahara,ESH,1850,,,,771
Western Sahara,ESH,1900,,,,843
Western Sahara,ESH,1910,,,,860
Western Sahara,ESH,1920,,,,1720
Western Sahara,ESH,1930,,,,3441
Western Sahara,ESH,1940,,,,6883
Western offshoots (Maddison),,1850,,3474.4102,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1900,,7740.8506,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1910,,9354.691,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1920,,9741.423,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1930,,10297.123,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1940,,11620.501,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1950,,14773.206,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1960,,17471.514,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1970,,23209.65,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1980,,28786.756,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,1990,,35619.383,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,2000,,44321.316,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,2010,,48083.18,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,2019,,54730.81,"United States, Canada, Australia and New Zealand",
Western offshoots (Maddison),,2020,,52617.65,"United States, Canada, Australia and New Zealand",
World,OWID_WRL,1800,28.5,,,983104535
World,OWID_WRL,1850,29.3,1300.502,,1275602595
World,OWID_WRL,1900,32,2265.4688,,1627273208
World,OWID_WRL,1950,46.3944,3360.164,,2493092801
World,OWID_WRL,1958,51.6151,,,2911249598
World,OWID_WRL,1959,49.5818,,,2965950296
World,OWID_WRL,1960,47.8198,4403.6543,,3015470858
World,OWID_WRL,1970,56.2664,5970.6577,,3694683753
World,OWID_WRL,1980,60.502,7239.1943,,4447606162
World,OWID_WRL,1990,63.955,8210.969,,5327803039
World,OWID_WRL,2000,66.4333,9903.86,,6171702952
World,OWID_WRL,2010,70.089,13121.591,,7021732097
World,OWID_WRL,2019,72.6093,16091.449,,7811293646
World,OWID_WRL,2020,71.9166,15461.187,,7887001253
World,OWID_WRL,2023,73.1694,,,8091734853
World,OWID_WRL,1920,,2493.3152,,1895426149
World,OWID_WRL,1940,,3413.199,,2291978961
World,OWID_WRL,1910,,,,1767417500
World,OWID_WRL,1918,,,,1866778361
World,OWID_WRL,1930,,,,2071786149
Yemen,YEM,1950,28.9343,1452,,4616730
Yemen,YEM,1958,32.359,1522,,5305693
Yemen,YEM,1959,32.8623,1529,,5415867
Yemen,YEM,1960,33.4615,1537,,5532249
Yemen,YEM,1970,40.5729,1961,,7065232
Yemen,YEM,1980,50.6081,3650,,9543316
Yemen,YEM,1990,58.5282,3622,,13887801
Yemen,YEM,2000,62.761,4212.1055,,19624093
Yemen,YEM,2010,67.223,4812.345,,26754341
Yemen,YEM,2019,66.5673,2265.343,,35111377
Yemen,YEM,2020,66.4354,2031.4436,,36134822
Yemen,YEM,2023,69.2952,,,39390750
Yemen,YEM,1800,,,,2593000
Yemen,YEM,1850,,,,2738504
Yemen,YEM,1900,,,,2967405
